m,nnzs,lvls,max_rl_cnt,max_cl_cnt,min_cl_cnt,min_rl_cnt,max_nnz_pl_rw,max_nnz_pl_cw,max_rl,max_cl,mean_rl,max_rpl,median_rpl,median_rl,median_cl,mean_nnz_pl_rw,std_rpl,std_nnz_pl_rw,std_rl,std_cl,mean_rpl,mean_max_cl_pl,mean_mean_cl_pl,mean_std_cl_pl,mean_max_rl_pl,mean_std_rl_pl,mean_mean_rl_pl,mean_min_rl_pl,mean_median_rl_pl,mkl_seq,mkl_par,cusparse_v1,cusparse_v2_lvl,cusparse_v2_nolvl,syncfree,winner,CPU winner,GPU winner,2nd,3rd,4th,5th,6th
18354,92217,2,1,2,8137,10217,82000,84080,950,168,5.024354,10217,9177,1,2,46108.5,1040,35891.5,9.787544,14.867892,9177,84.5,4.614711,9.668698,475.5,6.523243,5.538712,2,4.5,0.15027,0.816548,0.0273312,0.052608,0.0495616,0.018,6,1,7,3,5,4,1,2
18510,59256,34,1,1,2355,6208,8237,21048,2662,352,3.201297,6208,61.5,2,3,1742.823486,1232.382202,2204.593018,20.39768,3.681425,544.411743,23.029411,2.726483,1.894628,144.970581,29.955536,13.996327,2.588235,5.470588,0.214873,0.361543,0.180054,0.115635,0.114586,0.0431,6,1,7,5,4,3,1,2
18588,202591,381,2,1,158,109,1365,2425,29,30,10.899021,133,46,11,11,531.734924,24.751455,283.079285,5.951898,5.93352,48.787403,14.803149,9.558958,2.675527,19.299213,2.811288,12.227909,7.585302,11.944881,0.339179,0.541378,1.32139,1.9487,0.93481,0.3807,1,1,7,6,2,5,3,4
18589,73935,676,1,1,1,4,237,245,8,8,3.977352,60,25,4,4,109.3713,17.452429,69.640404,0.555465,0.468117,27.49852,4.758876,3.944654,0.473367,5.343195,0.466314,3.95721,2.804734,3.938609,0.123809,0.223558,0.99016,3.68252,3.10006,0.923,1,1,7,2,6,3,5,4
18696,4375247,62,8330,170,332,317,87392,364906,512,8502,234.020493,347,340,3,5,70568.5,60.069763,34227.3125,253.792526,809.415894,301.548401,1513,253.447754,423.373169,415.161285,192.626999,229.926132,10.209678,236.669357,6.89296,6.96154,0.838397,0.357981,0.451174,0.3386,6,1,7,4,5,3,1,2
19366,77057,552,1,1,2,5,281,287,9,8,3.978984,71,40,4,4,139.596008,17.517391,70.778954,0.535647,0.447055,35.083332,4.862319,3.966325,0.44992,5.608696,0.492223,3.963171,2.634058,3.983696,0.128524,0.339054,0.897088,3.98253,2.93448,0.8792,1,1,7,2,6,3,5,4
19716,123962,708,2613,2628,340,174,297,310,10,10,6.287381,174,13,5,5,175.08757,18.908026,88.740639,2.284023,2.289413,27.847458,9.470339,7.233723,1.518397,9.467514,1.399138,7.335835,4.579096,7.194915,0.178344,0.372732,2.36717,3.19974,3.78337,0.7637,1,1,7,2,6,3,4,5
19779,674195,367,2,1,11,13,4312,4237,72,156,34.086403,131,48,40,39,1837.043579,35.400814,1196.544922,13.670199,14.795794,53.893734,57.871933,32.679878,12.510351,58.98365,9.672312,35.173908,18.242506,34.05722,0.861822,1.21625,1.77514,1.95128,1.24938,0.8097,6,1,7,1,2,5,3,4
19896,379247,19314,1,1,139,17,281,306,281,294,19.06147,17,1,19,19,19.63586,0.227596,18.39617,18.120895,18.600372,1.030134,19.445583,19.360275,0.080484,19.338045,0.084578,19.249184,19.159832,19.249664,0.465889,0.917566,28.6891,27.5056,30.307,19.7939,1,1,7,2,6,4,3,5
19994,49980,5000,9995,9995,3,3,10,10,3,3,2.49975,4,4,2,2,9.996,0.052901,0.153571,0.5003,0.5003,3.9988,2.9994,2.499467,0.499894,2.9994,0.4996,2.4998,2.0002,2.4998,0.0911742,0.183051,5.69322,26.2773,26.3615,4.2989,1,1,7,2,6,3,4,5
19998,59990,10000,19995,19995,1,1,6,6,3,3,2.9998,2,2,3,3,5.999,0.014141,0.061636,0.01732,0.01732,1.9998,2.9997,2.9997,0,2.9997,0,2.9997,2.9997,2.9997,0.0975866,0.204824,11.1053,35.0279,36.6701,8.6937,1,1,7,2,6,3,4,5
20000,35000,2,5000,15000,5000,15000,20000,30000,4,2,1.75,15000,10000,1,2,17500,5000,2500,1.299038,0.433013,10000,1.5,1.5,0,2.5,0,2.5,2.5,2.5,0.0746531,0.163358,0.0119584,0.0294496,0.03224,0.0176,3,1,3,6,4,5,1,2
20082,150616,534,6,2,55,31,553,549,13,18,7.50005,73,35,8,8,282.052429,13.747278,107.899216,1.469751,2.018445,37.606743,11.552435,7.384706,1.899427,10.220974,1.326888,7.497186,4.764045,7.598315,0.304792,0.640227,1.64859,2.3342,2.078,0.5253,1,1,7,6,2,3,5,4
20082,150616,534,6,2,55,31,553,549,13,18,7.50005,73,35,8,8,282.052429,13.747278,107.899216,1.469751,2.018445,37.606743,11.552435,7.384706,1.899427,10.220974,1.326888,7.497186,4.764045,7.598315,0.300775,0.659107,1.50796,2.3712,2.05547,0.5264,1,1,7,6,2,3,5,4
20209,79721,7,14500,4,9760,5205,45405,45117,5,11,3.944827,9149,1068,5,3,11388.71387,3294.747559,15866.72754,1.741403,3.235166,2887,4.142857,2.741991,0.502778,4.428571,0.162378,4.380734,3.714286,4.428571,0.150502,0.61252,0.0292064,0.0343456,0.05816,0.0266,6,1,7,3,4,5,1,2
20360,265113,633,1,3,23,5,940,918,18,27,13.021267,70,35,14,14,418.819916,17.847649,243.163559,1.962289,2.843217,32.164295,16.456556,12.666625,2.591685,14.601895,1.704578,12.632964,8.319116,13.248816,0.347197,0.545454,2.27325,3.49535,1.70814,0.6773,1,1,7,2,6,5,3,4
20360,20360,1,20360,20360,20360,20360,20360,20360,1,1,1,20360,20360,1,1,20360,0,0,0,0,20360,1,1,0,1,0,1,1,1,0.0606814,0.23593,0.0083968,0.0284448,0.030816,0.0165,3,1,3,6,4,5,1,2
20360,265113,633,1,3,23,5,940,918,18,27,13.021267,70,35,14,14,418.819916,17.847649,243.163559,1.962289,2.843217,32.164295,16.456556,12.666625,2.591685,14.601895,1.704578,12.632964,8.319116,13.248816,0.351154,0.615404,2.20441,3.45507,1.70291,0.6771,1,1,7,2,6,5,3,4
20374,791563,114,9900,25,132,49,7942,52402,77,10002,38.851624,208,200,4,5,6943.535156,46.083359,2523.390869,37.448143,350.111847,178.719299,1011.596497,69.062401,205.185699,68.710526,32.147141,36.747135,2.649123,37.078949,0.884719,1.28556,0.710208,1.03512,1.33395,0.3732,6,1,7,3,1,4,2,5
20414,850599,173,3,1,1178,66,16198,13232,286,302,41.667435,200,126,35,35,4916.757324,49.151882,3375.280762,35.929111,37.323288,118,118.86705,46.469303,22.176188,119.289017,21.248837,46.524273,17.329479,41.384392,1.21621,1.65653,1.10954,1.57109,1.49872,0.3458,6,1,7,3,1,5,4,2
20545,93769,8,528,22,9307,7266,28854,50518,35,44,4.564079,7266,1565,2,2,11721.125,2465.6521,8800.992188,6.475105,8.058245,2568.125,33,2.881789,4.978096,28.75,6.899706,8.348462,2.5,6.125,0.152807,0.322237,0.0411456,0.0346432,0.042288,0.0209,6,1,7,4,3,5,1,2
20614,98245,1667,58,55,2524,923,923,4670,44,117,4.765936,923,8,3,2,58.935211,26.082525,49.918438,3.986185,12.333867,12.365927,20.493702,4.558101,5.481526,11.290342,2.98876,5.211532,2.511698,4.595381,0.147968,0.244823,3.33297,5.73421,3.43399,1.5375,1,1,7,2,6,3,5,4
20614,98245,1667,58,55,2524,923,923,4670,44,117,4.765936,923,8,3,2,58.935211,26.082525,49.918438,3.986185,12.333867,12.365927,20.493702,4.558101,5.481526,11.290342,2.98876,5.211532,2.511698,4.595381,0.14641,0.259418,3.32719,5.44906,3.4476,1.5381,1,1,7,2,6,3,5,4
20640,61701,60,11,1,7407,2648,3446,8602,18,1657,2.989389,2648,165.5,3,2,1028.349976,424.197235,828.132324,1.454388,15.921659,344,106.583336,2.954696,7.306108,9.083333,1.299827,3.462437,2,3.3,0.159082,0.28976,0.239325,0.182294,0.174998,0.0875,6,1,7,1,5,4,3,2
20738,50096,29,1,4,3986,6953,9251,16219,34,10,2.415662,6953,31,2,2,1727.448242,1549.80249,2672.775879,2.140284,1.283947,715.103455,6.206897,2.497096,1.059143,17.310345,2.861342,7.287879,4.344828,6.758621,0.127232,0.36472,0.102176,0.0576576,0.068,0.0442,6,1,7,4,5,3,1,2
20896,109361,15,3885,2019,5224,2934,18343,24702,13,9,5.233585,2934,1312,4,6,7290.733398,1159.781616,6146.76416,4.3136,2.744573,1393.06665,7.2,3.753586,1.822953,12.2,3.10452,7.76032,2.933333,8.733334,0.235819,0.398629,0.0680928,0.042784,0.0720896,0.0333,6,1,7,4,3,5,1,2
20944,50482,28,1,4,4056,7031,9350,16379,34,10,2.410332,7031,40,2,2,1802.928589,1587.966431,2724.055908,2.134689,1.284189,748,6.142857,2.469519,0.933119,16.928572,2.348976,7.309904,4.964286,6.75,0.135658,0.329969,0.106461,0.0533344,0.0679968,0.0419,6,1,7,4,5,3,1,2
21128,53082,40,3,2,3140,5213,7246,12922,24,11,2.512401,5213,129.5,2,2,1327.050049,1016.184021,1942.543457,2.111422,1.275233,528.200012,5.3,2.059661,0.688057,12.2,1.601448,2.716403,1.975,2.1,0.136869,0.262488,0.148634,0.0775488,0.0890912,0.0578,6,1,7,4,5,1,3,2
21132,89087,2,1,2,8956,12176,76911,80131,1532,197,4.215739,12176,10566,1,2,44543.5,1610,32367.5,12.06764,9.160699,10566,99,3.79053,5.754198,766.5,8.809677,4.793825,2,3.5,0.161333,0.262639,0.0474048,0.0674592,0.0617536,0.0201,6,1,7,3,5,4,1,2
21200,754984,1176,2523,1,1,1,1184,1176,40,72,35.612453,30,19,36,36,641.993225,9.464539,350.998505,4.796894,5.630678,18.02721,39.221088,35.347027,5.001671,35.955784,3.349416,34.552269,23.656462,35.656464,0.958526,1.29174,4.0978,4.09847,1.85211,2.6732,1,1,6,2,5,6,3,4
21982,30330,5,1,1,15407,17396,17396,24678,246,5,1.379765,17396,814,1,1,6066,6619.586426,6690.810059,2.372696,0.630183,4396.399902,3,1.192995,0.336248,51,1.236045,2.304211,1.8,2.4,0.0870764,0.279189,0.0340384,0.0841696,0.0370592,0.0177,6,1,7,3,5,4,1,2
21982,274689,612,1,1,13810,15088,15088,43259,211,209,12.496088,15088,5,1,1,448.838226,610.811401,757.010986,31.621557,29.380577,35.918301,82.145424,40.9422,22.391973,109.326797,28.056791,62.169476,32.151962,57.505718,0.393898,0.720742,1.72729,2.19783,1.56119,0.7097,1,1,7,6,2,5,3,4
21982,30330,5,1,1,15407,17396,17396,24678,246,5,1.379765,17396,814,1,1,6066,6619.586426,6690.810059,2.372696,0.630183,4396.399902,3,1.192995,0.336248,51,1.236045,2.304211,1.8,2.4,0.0818769,0.253172,0.0349344,0.0824736,0.036864,0.0187,6,1,7,3,5,1,4,2
21982,255426,609,1,1,13814,15175,15175,50422,211,207,11.61978,15175,6,1,1,419.418732,616.094727,708.623718,30.906515,25.667393,36.095238,75.532021,35.284351,20.202757,109.844009,29.749035,58.805779,27.632183,52.835796,0.373071,0.931984,1.67317,2.48643,1.73425,0.695,1,1,7,6,2,3,5,4
22283,12345963,4812,1,1,940,764,14574,15905,6989,7227,554.052979,764,3,194,206,2565.661377,11.555161,2042.179443,890.728027,854.595154,4.630715,1598.82251,842.470825,455.494446,1589.713013,415.861847,942.717346,552.45575,835.127625,23.4541,23.6299,128.607,104.344,214.129,12.5358,6,1,7,1,2,4,3,5
22401,108013,2,1,1,9799,12602,95411,98214,1510,1919,4.821794,12602,11200.5,1,2,54006.5,1401.5,41404.5,12.458241,19.962183,11200.5,960,4.396762,13.116356,755.5,8.829935,5.368405,2,4,0.187588,0.539357,0.034288,0.06656,0.0614432,0.04,3,1,3,6,5,4,1,2
22560,484986,2612,5,4,4480,642,642,9636,53,85,21.497606,642,8,22,20,185.676117,12.566666,56.503918,8.090178,19.876204,8.63706,52.758041,21.849545,16.678726,30.785988,6.557622,21.866478,10.910796,23.450994,0.627893,1.18818,5.08756,15.0592,6.11932,3.3255,1,1,7,2,6,3,5,4
22695,686502,1267,79,78,4,3,1319,1420,62,64,30.249043,48,15,28,36,541.832703,10.531693,232.841766,16.851265,15.696728,17.912392,47.281769,31.612249,11.519298,52.008682,10.50618,35.236912,21.969219,32.663773,0.845078,1.09941,4.99553,7.13204,4.07634,1.9916,1,1,7,2,6,5,3,4
22835,28616,5,1,1,17454,19739,19739,24450,230,164,1.253164,19739,1058,1,1,5723.200195,7623.23877,7323.211914,1.64038,1.169001,4567,34.799999,1.228735,0.507157,48,1.208371,2.376057,1.8,2.4,0.0878926,0.170378,0.0318656,0.0381632,0.037472,0.0191,6,1,7,3,5,4,1,2
22835,294391,1490,1,2,14000,14465,14465,25456,224,222,12.892096,14465,3,1,1,197.57785,375.788025,446.170471,29.565973,27.762495,15.325503,69.154366,47.769222,14.192552,72.857048,11.915831,54.294899,42.223492,52.340939,0.428886,0.943685,3.37547,8.94338,7.93385,1.8018,1,1,7,2,6,3,5,4
22835,28674,5,1,1,17454,19739,19739,24508,230,222,1.255704,19739,1058,1,1,5734.799805,7623.23877,7323.178711,1.642307,1.529907,4567,46.400002,1.229322,0.585508,48,1.208014,2.38178,1.8,2.4,0.0895625,0.225816,0.0304352,0.180314,0.038192,0.0187,6,1,7,3,5,1,4,2
22835,325598,1489,1,5,13844,14214,14214,31015,224,222,14.258725,14214,3,1,1,218.6689,368.834442,472.414124,31.589775,31.145702,15.335795,76.449295,50.57378,16.40856,75.210876,11.923544,55.037132,43.244461,52.984219,0.469234,0.720063,3.66431,9.64479,9.10191,1.8717,1,1,7,2,6,3,5,4
22835,28629,5,1,1,17454,19739,19739,24463,230,177,1.253733,19739,1058,1,1,5725.799805,7623.23877,7323.197754,1.640812,1.248706,4567,37.400002,1.228866,0.524497,48,1.208293,2.37734,1.8,2.4,0.0893963,0.151296,0.0313152,0.0416736,0.0393216,0.0189,6,1,7,3,5,4,1,2
22835,307168,1443,1,2,13842,14285,14285,37187,224,220,13.451632,14285,3,1,1,212.86763,376.715118,466.31308,30.837114,28.723288,15.824671,73.648651,47.555759,16.377625,73.774773,13.350761,52.770702,39.429661,50.398823,0.468194,0.620857,3.4264,7.8601,6.71857,1.8214,1,1,7,2,6,3,5,4
22967,60167,4,2672,2464,9607,5344,23856,23840,6,5,2.619715,6768,5427.5,3,3,15041.75,596.415283,7279.038574,1.448144,1.483052,5741.75,3.25,2.66873,0.532211,3,0.442717,2.602757,1.75,2.625,0.102758,0.279306,0.0207648,0.0323392,0.0377792,0.022,3,1,3,6,4,5,1,2
23052,588933,192,1,264,288,823,10822,36037,178,54,25.548021,823,25.5,25,24,3067.359375,181.464523,3257.514893,19.228481,14.327913,120.0625,26.6875,13.882949,6.143071,81.182289,13.362119,43.202251,25.135416,40.453125,0.762887,1.08453,0.883619,0.354528,0.21176,0.2761,5,1,6,6,4,1,3,2
23052,177269,2319,2,1,10933,10883,10883,10916,65,55,7.689962,10883,4,7,8,76.442001,225.864914,229.926208,7.500746,6.779627,9.940492,16.365675,13.43695,2.13352,19.093143,3.126638,14.042922,10.210867,13.856403,0.250776,0.392423,3.34738,5.58007,5.69119,2.4132,1,1,7,2,6,3,4,5
23052,583096,4457,1,1,9,3,484,482,116,91,25.294811,18,4,26,26,130.827011,3.523026,90.634941,9.854574,5.967174,5.172089,29.875702,24.887476,3.844294,34.301548,5.58528,25.817585,18.681175,25.753757,0.76577,1.03783,7.85475,12.5041,7.97798,6.2502,1,1,7,2,6,3,5,4
23196,113123,2,1,2,9875,13321,99802,103248,1570,584,4.876832,13321,11598,1,2,56561.5,1723,43240.5,12.207537,14.567411,11598,292.5,4.375385,9.355764,785.5,8.695215,5.553266,2,4.5,0.177128,0.329915,0.035312,0.0711168,0.0658464,0.0236,6,1,7,3,5,4,1,2
23412,120948,1502,111,110,2,1,190,189,10,12,5.166069,38,15.5,5,5,80.524635,9.887519,49.200428,0.822707,0.976188,15.587217,7.913449,5.553309,0.897945,7.46538,0.733912,5.463338,4.651798,5.319907,0.183627,0.332592,2.69724,5.97868,6.78901,1.5114,1,1,7,2,6,3,4,5
23560,253908,192,21420,21420,4,4,1644,1644,11,11,10.77708,152,152,11,11,1322.4375,45.510056,499.734558,0.918061,0.918061,122.708336,10.895833,10.611624,0.838944,10.895833,0.789373,10.619151,6.916667,10.84375,0.302848,0.446175,0.74376,1.3032,2.11128,0.2991,6,1,7,1,2,3,4,5
23670,165401,171,31,31,3222,3425,54864,51369,101,99,6.987791,3425,99,3,3,967.257324,350.994659,4254.729004,12.436993,12.158212,138.421051,12.391813,5.235596,2.40418,21.953217,4.095198,7.629938,4.801169,5.912281,0.243115,0.397202,0.710362,0.81503,0.636205,0.1879,6,1,7,1,2,5,3,4
23670,165401,171,31,31,3222,3425,54864,51369,101,99,6.987791,3425,99,3,3,967.257324,350.994659,4254.729004,12.436993,12.158212,138.421051,12.391813,5.235596,2.40418,21.953217,4.095198,7.629938,4.801169,5.912281,0.245363,0.402624,0.65695,0.838509,0.634362,0.1878,6,1,7,1,2,5,3,4
23948,113332,2,1,2,10288,13660,99672,103044,1714,224,4.73242,13660,11974,1,2,56666,1686,43006,12.562427,11.288416,11974,112.5,4.271742,7.159024,857.5,9.004136,5.34409,2,4.5,0.181335,0.334856,0.0362176,0.0756192,0.069424,0.0216,6,1,7,3,5,4,1,2
24696,304233,227,16416,16416,3,3,1602,1602,14,14,12.31912,132,120,14,14,1340.233521,36.052902,470.516327,2.608172,2.608172,108.792953,13.660793,11.896934,2.363038,13.660793,2.363037,11.896935,6.581498,13.178414,0.352833,0.664289,1.00827,1.38748,1.48603,0.2975,6,1,7,1,2,3,4,5
24696,887937,681,5466,5457,1,1,1602,1629,42,42,35.954689,45,40,40,40,1303.872192,12.017756,459.63266,7.866621,7.866682,36.264317,39.98238,34.688465,7.088993,39.98238,7.088618,34.688591,18.743025,38.535244,1.0741,1.55636,3.44076,3.95634,2.18092,1.255,1,1,7,6,2,5,3,4
24842,93504,36,1,1,1284,5955,12762,25873,181,12,3.763948,5955,66,3,4,2597.333252,1387.329346,3575.56665,3.874042,1.347571,690.055542,6.777778,2.958379,1.187114,35.055557,6.373581,10.134588,4.416667,8.430555,0.226509,0.402173,0.138368,0.0682048,0.06512,0.0443,6,1,7,5,4,3,1,2
24993,59979,2,4997,9995,9997,14996,44983,49982,5,4,2.399832,14996,12496.5,1,2,29989.5,2499.5,14993.5,1.74343,1.356383,12496.5,2.5,2.166511,0.47146,3,0.2502,2.749825,2,2.5,0.0974329,0.175897,0.0121952,0.033584,0.0363424,0.0191,3,1,3,6,4,5,1,2
25187,101190,29,1,1,1196,7743,22485,31565,22485,283,4.017549,7743,61,2,3,3489.310303,1721.911255,4848.668457,141.917862,7.151043,868.517212,46,12.426296,2.571184,873.206909,22.963997,795.644653,784.103455,786.293091,0.30629,0.671992,0.431722,0.613584,0.550813,0.0857,6,1,7,1,3,5,4,2
25187,101214,29,1,1,1196,7743,22485,31585,22485,283,4.018502,7743,61,2,3,3490.137939,1721.876709,4849.702637,141.917862,7.150902,868.517212,46,12.42641,2.571146,873.206909,22.964375,795.645142,784.103455,786.293091,0.307853,0.564043,0.484832,0.649494,0.595453,0.0854,6,1,7,1,3,2,5,4
25187,101214,29,1,1,1196,7743,22485,31585,22485,283,4.018502,7743,61,2,3,3490.137939,1721.876709,4849.702637,141.917862,7.150902,868.517212,46,12.42641,2.571146,873.206909,22.964375,795.645142,784.103455,786.293091,0.308042,0.544189,0.43065,0.649043,0.640304,0.0856,6,1,7,1,3,2,5,4
25228,91150,720,45,45,1,1,286,340,47,47,3.613049,76,20,4,3,126.597221,23.418798,83.354774,2.137873,2.21999,35.038887,7.311111,3.580542,1.031867,7.109722,1.381679,3.67063,2.451389,3.054167,0.150236,0.321745,1.67466,5.67978,5.7004,0.9899,1,1,7,2,6,3,4,5
25503,26263,4,79,325,25068,25235,25235,25749,5,3,1.0298,25235,94.5,1,1,6565.75,10888.39551,10778.76074,0.303772,0.233237,6375.75,2.25,1.64289,0.29931,3.25,0.159472,3.192254,2.75,3.25,0.0663088,0.13958,0.020624,0.03656,0.0383968,0.0198,6,1,7,3,4,5,1,2
25503,583240,5030,1,1,12,2,543,550,99,54,22.869467,21,4,24,25,115.952286,3.470015,87.626656,9.397166,6.823617,5.070179,27.232605,21.928871,4.038547,30.355865,5.239794,22.750475,16.318291,22.383101,0.780017,1.02664,9.04577,12.8304,9.82148,7.2028,1,1,7,2,6,3,5,4
25626,6733882,61,10339,211,1679,1691,134407,1394102,635,10552,262.775391,1691,422,3,3,110391.5078,208.034485,51079.96094,311.363159,959.698669,420.098358,1735.213135,263.672882,395.749054,522.901611,238.711487,292.402832,12.360656,303.008209,10.9434,11.0705,1.0455,0.323526,0.482406,0.4319,4,1,4,6,5,3,1,2
25710,1889447,4659,1,1,66,99,1538,14451,228,375,73.490746,99,5,72,63,405.54776,4.358214,287.708496,32.172787,52.336559,5.518352,120.352219,67.318977,31.653107,106.098091,20.201176,75.513039,48.09766,74.476822,3.83151,3.79464,13.967,23.227,10.9775,8.6859,2,2,7,1,6,5,3,4
26064,101616,87,23513,23512,1,1,2594,2594,4,4,3.898711,660,253,4,4,1168,234.533218,924.189758,0.312947,0.312824,299.586212,3.931035,3.767063,0.248448,3.931035,0.247717,3.767061,2.954023,3.856322,0.153319,0.367999,0.289238,1.30841,1.90772,0.2234,1,1,7,6,3,2,4,5
26068,101632,86,23517,23523,3,1,2594,2594,4,4,3.898726,660,264.5,4,4,1181.767456,234.156998,922.924072,0.312925,0.313905,303.116272,3.930233,3.767052,0.248213,3.930233,0.250521,3.76438,2.94186,3.854651,0.150589,0.290493,0.292429,1.26117,1.8604,0.223,1,1,7,6,2,3,4,5
27449,105927,667,60,59,3948,3845,3885,8343,44,34,3.859048,3845,26,3,3,158.811096,156.502609,228.947784,3.378142,3.923295,41.152924,17.658171,4.476962,3.946777,13.1994,2.506011,4.446198,2.182909,3.863568,0.1695,0.295576,2.11864,3.96023,4.69556,0.6453,1,1,7,2,6,3,4,5
27449,105927,667,60,59,3948,3845,3885,8343,44,34,3.859048,3845,26,3,3,158.811096,156.502609,228.947784,3.378142,3.923295,41.152924,17.658171,4.476962,3.946777,13.1994,2.506011,4.446198,2.182909,3.863568,0.16956,1.44201,2.12421,4.29135,4.93312,0.6455,1,1,7,6,2,3,4,5
27534,132125,2227,78,75,3364,1223,1223,6210,44,117,4.798613,1223,8,3,2,59.328693,29.56057,53.680611,4.017116,12.44344,12.363718,20.738663,4.600131,5.572408,11.38168,3.019868,5.220088,2.497081,4.586888,0.185806,0.461072,4.21996,7.79535,4.72187,2.0114,1,1,7,2,6,3,5,4
27534,132125,2227,78,75,3364,1223,1223,6210,44,117,4.798613,1223,8,3,2,59.328693,29.56057,53.680611,4.017116,12.44344,12.363718,20.738663,4.600131,5.572408,11.38168,3.019868,5.220088,2.497081,4.586888,0.187301,0.326171,4.27847,7.63922,4.73159,2.0144,1,1,7,2,6,3,5,4
27607,110401,2,6899,2,13801,13807,96594,96601,8,13799,3.999022,13807,13803.5,1,2.5,55200.5,3.5,41393.5,3.082069,131.286453,13803.5,6900,3.998262,92.797585,4.5,0.50029,3.999783,2.5,3.5,0.153242,0.316029,0.022192,0.049824,0.0511872,0.2177,3,1,3,4,5,1,6,2
27628,235351,748,1,1,7,38,873,883,85,90,8.518568,90,25,8,8,314.640381,27.413475,229.80896,2.501653,2.10757,36.935829,12.779411,8.555536,1.647248,15.233957,2.112616,8.985566,6.073529,8.431818,0.40393,0.78774,2.49934,3.22248,3.04876,0.794,1,1,7,2,6,3,5,4
27792,112961,2,12167,9261,12451,15625,97336,100794,8,8,4.064515,15625,13896,1,2,56480.5,1729,40855.5,3.472801,3.272575,13896,4.5,3.725408,1.229025,4.5,0,4.5,4.5,4.5,0.153672,0.278952,0.0165184,0.0363296,0.0399232,0.0227,3,1,3,6,4,5,1,2
28216,389697,34,6930,1,14099,7021,241435,41975,34,14022,13.811207,7702,7,6,3,11461.67676,1745.274292,40557.15625,12.81987,264.237946,829.882324,4173.706055,863.792358,1623.361206,10.264706,2.563601,7.1055,3.411765,6.294117,0.444694,1.02292,0.129142,0.302346,0.321325,0.2702,3,1,3,6,4,5,1,2
28338,2914479,112,13662,69,223,119,29199,253825,209,13802,102.847023,289,276,3,5,26022.13477,53.262653,8895.646484,103.414925,680.280884,253.017853,1234.946411,149.678253,306.152283,187.598221,89.426399,99.219604,3.839286,94.04464,3.84951,4.58488,0.953133,0.525338,1.4506,0.5103,6,1,7,4,3,5,1,2
28984,317668,217,1,5,21,4,7545,2467,3817,34,10.960116,204,153,11,11,1463.907837,45.292358,646.727661,29.81571,2.323629,133.566818,19.152073,10.895534,2.008796,37.19355,8.825064,22.066277,7.967742,25.864056,0.39672,0.651606,0.956854,1.2226,1.93709,0.5752,1,1,7,6,2,3,4,5
29067,1055066,175,1,1,506,118,15746,17222,253,329,36.297726,353,170,34,30,6028.94873,79.23114,3958.166016,25.984417,33.458279,166.097137,124.160004,39.141563,20.142063,98.548569,13.647163,38.774876,20,36.05143,1.59885,1.7366,1.14099,1.39372,1.12199,0.35,6,1,7,5,3,4,1,2
29214,2225387,154,6831,1,14539,7052,1456342,42304,211,13940,76.175362,7052,67,6,3,14450.56445,789.946045,116699.7188,85.696831,671.30072,189.701294,6259.45459,5190.322266,252.874359,66.47403,22.244164,42.718887,18.740259,21.545454,3.56843,3.91452,0.755718,1.28572,1.01991,0.6642,6,1,7,3,5,4,1,2
29214,2225387,154,6831,1,14539,7052,1456342,42304,211,13940,76.175362,7052,67,6,3,14450.56445,789.946045,116699.7188,85.696831,671.30072,189.701294,6259.45459,5190.322266,252.874359,66.47403,22.244162,42.718887,18.740259,21.545454,3.66438,3.76902,0.75505,1.28254,1.02227,0.6647,6,1,7,3,5,4,1,2
29610,212521,211,51,51,4022,4285,73284,69369,101,99,7.177339,4285,99,3,3,1007.208557,397.88736,5121.808594,12.998766,12.801239,140.331757,12.222749,5.220341,2.364153,22.00948,4.06271,7.621684,4.838862,5.905213,0.303766,0.668471,0.911373,1.1022,0.809776,0.233,6,1,7,1,2,5,3,4
29610,212521,211,51,51,4022,4285,73284,69369,101,99,7.177339,4285,99,3,3,1007.208557,397.88736,5121.808594,12.998766,12.801239,140.331757,12.222749,5.220341,2.364153,22.00948,4.06271,7.621684,4.838862,5.905213,0.301395,0.522294,0.955501,1.12302,0.802506,0.232,6,1,7,1,2,5,3,4
