MKL(seq) Ana,MKL(par) Ana,cuSPARSE(v1) iluAna,cuSPARSE(v2)iluAna,Sync-Free ilu Ana,MKL(seq) ilu,MKL(par) ilu,cuSPARSE(v1) ilu,cuSPARSE(v2)iu,Sync-Free ilu,cuSPARSE(v1) ana,cusparse(v2)ana,Sync-Free ana,MKL(seq) 10 iter,MKL(par) 10 iter,cuSPARSE(v1)  10 iter,cuSPARSE(v2)lvl,cuSPARSE(v2)nolvl  10 iter,Sync-Free  10 iter,FE_ilu,m,FE_oh_wo,Emp_oh_wo,FE_oh_w,Emp_oh_w,SycnFree_LU
1.44631,1.198,0,0.77936,0,4066.24,4069.85,185.687,49.2749,0,187.345,49.2749,0.0112,6.35652,8.58942,1.65222,3.5903,3.23482,26.958,0.051655682,116835,0.039708192,0.28948076,0.091363874,8.66131202,5.855
1.12148,0.989615,0,0.774304,0,4068.41,4067.09,185.193,49.3783,0,187.768,49.3783,0.0112,6.36658,8.85727,1.16019,2.20733,3.24301,26.955,0.050058239,116835,0.043023712,0.28859119,0.093081951,8.659436794,5.26
1.183,1.27152,0,0.769408,0,4068.75,4067.28,185.845,49.277,0,187.244,49.277,0.0111,6.29978,13.6295,1.13514,2.66886,3.24096,26.948,0.050158592,116835,0.039721153,0.292565435,0.089879745,8.664486843,5.287
7.15653,3.53506,0,0.994848,0,45999.6,46255.8,508.961,465.104,0,539.687,465.104,0.0288,24.018,31.996,3.11091,5.40061,4.63254,18.952,0.454786011,120216,0.039618879,1.09538438,0.49440489,94.32584423,19.93
1.2635,1.03339,0,11.7822,0,89.5266,94.0076,152.03,10.7858,0,269.397,10.7858,0.0183,11.2081,13.4539,68.4162,137.802,126.309,24.778,0.023507969,120750,0.504829141,0.67285989,0.52833711,1.03099209,10.071
1.44612,1.19834,0,1.29142,0,234.298,235.071,15.6846,2.38899,0,482.286,2.38899,0.03,30.5322,32.9315,10.7004,6.64554,6.39386,4.719,0.004769792,121192,0.075667553,0.57892438,0.080437345,1.06765839,17.047
1.31945,1.13925,0,5.62861,0,1329.96,1331.91,1122.61,21.1651,0,1299.39,21.1651,0.0703,99.2604,103.385,205.042,197.708,74.1858,61.01,0.027304993,121728,1.254008668,2.06386106,1.281313661,5.87513477,48.213
1.3027,1.10384,0,9.6337,0,124.983,125.098,152.351,17.8708,0,586.121,17.8708,0.0358,30.7303,31.9218,155.652,184.467,104.636,56.4,0.028157951,123440,1.255482286,1.1702934,1.283640237,1.6002299,19.737
1.59113,1.21834,0,10.1109,0,236.916,236.836,2223.48,35.8349,0,513.449,35.8349,0.0694,23.9408,27.2624,36.3719,25.0848,107.007,40.185,0.046737408,125329,0.193578692,0.81161174,0.2403161,3.55478954,18.852
1.44103,1.08359,0,4.36416,0,769.381,771.57,121.889,7.16698,0,1089.23,7.16698,0.0537,82.1745,84.2284,42.0293,31.4342,54.8537,37.569,0.012903424,127224,0.24328547,1.43154925,0.256188894,3.10592039,40.481
1.40764,0.960303,0,1.32048,0,84.636,84.2335,3.11706,1.34042,0,380.529,1.34042,0.0304,19.9102,20.5823,3.78963,2.35654,7.71072,3.638,0.002615296,130228,0.02532288,0.44241183,0.027938176,0.61705929,13.72
1.33615,1.17853,0,98.5941,0,4388.06,4385.26,42440.7,668.645,0,1983.15,668.645,0.0977,106.284,136.783,2244.83,1626.18,1836.93,1848.107,0.78008728,133123,37.27941898,10.45337464,38.05950626,62.43463374,56.671
1.31273,1.15674,0,3.82765,0,808.629,774.356,409.17,9.8857,0,1265.53,9.8857,0.0657,98.2447,101.859,102.715,79.7053,41.6277,34.216,0.014188544,140874,0.647100628,1.73636378,0.661289172,3.74223213,47.678
1.22916,1.08631,0,3.81504,0,930.071,931.529,255.102,6.50141,0,1179.44,6.50141,0.0593,90.4458,94.2591,38.1929,19.9122,43.8784,40.795,0.011358208,141347,0.240146752,1.51595358,0.25150496,3.64297203,44.606
1.36782,1.06868,0,18.9541,0,218.399,217.672,120.038,14.2541,0,669.602,14.2541,0.0333,41.2534,49.0937,120.151,122.645,199.037,66.375,0.032868351,146689,0.979858839,1.28475997,1.01272719,1.87407717,23.865
1.35342,1.01872,0,23.7008,0,118.678,118.287,123.205,23.04,0,638.485,23.04,0.0342,37.451,37.9372,149.519,224.43,245.885,60.845,0.046989311,147900,1.131000803,1.4200629,1.177990114,1.8269737,21.83
1.51754,1.05181,0,7.82842,0,2810.85,2815.24,230.926,11.0121,0,1659.32,11.0121,0.0903,133.663,135.892,42.3566,27.5076,123.566,75.675,0.018768896,148770,0.225764223,2.21145474,0.244533119,8.08731126,63.127
1.28495,1.07431,0,11.0146,0,9.63592,10.2714,6.70925,3.22662,0,238.359,3.22662,0.012,7.69304,9.56849,30.9356,52.7526,134.377,21.311,0.014014464,150102,0.235273184,0.5008047,0.249287648,0.54166249,4.862
1.40944,1.06481,0,14.3185,0,896.44,898.683,424.169,19.2523,0,917.378,19.2523,0.0754,65.8302,70.4047,92.0987,78.2452,139.794,36.904,0.033162239,153226,0.588623194,1.42234176,0.621785433,3.67520456,33.818
1.50749,4.04383,0,111.313,0,21284.3,20552,383109,1548.02,0,2445.55,1548.02,0.1111,121.936,132.196,2679.97,1857.73,2091.05,2082.768,1.681948608,155331,45.58899309,12.96180535,47.2709417,439.5664384,65.56
1.40779,1.28093,0,13.3052,0,971.574,972.037,573.297,27.9767,0,924.2,27.9767,0.0783,67.5793,73.1437,92.3488,87.6916,148.807,37.348,0.038153248,155924,0.620175883,1.46472472,0.658329131,4.02291462,34.28
1.48914,1.14948,0,13.0834,0,971.274,971.907,573.534,25.4894,0,924.766,25.4894,0.0782,67.303,77.6716,93.6532,85.6845,145.022,37.338,0.040531967,155924,0.596826999,1.45969462,0.637358966,4.01498242,34.082
1.45443,1.09342,0,12.9974,0,971.774,971.112,573.504,27.4524,0,925.904,27.4524,0.0783,67.4555,73.9507,92.8387,88.5413,148.539,37.345,0.042346497,155924,0.598983661,1.46474352,0.641330158,4.02158332,33.941
1.50823,1.16847,0,13.4945,0,970.053,970.602,573.54,25.2518,0,924.851,25.2518,0.0781,67.6276,72.4837,92.3441,87.1531,150.47,37.318,0.043248638,155924,0.593300716,1.46012525,0.636549354,4.01306655,33.696
1.48977,1.19757,0,14.1619,0,986.912,972.705,574.401,26.1232,0,928.151,26.1232,0.0783,67.6925,71.8734,93.257,87.818,147.131,37.349,0.040781822,155924,0.601697594,1.4621501,0.642479416,4.0364532,34.216
1.50631,1.27946,0,13.8961,0,970.374,972.268,573.458,27.3029,0,928.805,27.3029,0.0781,66.8109,73.1118,92.4145,86.0556,147.448,37.321,0.041440254,155924,0.593830678,1.46203514,0.635270932,4.01933414,34.085
1.34029,1.11947,0,4.5761,0,190.66,191.044,18.5242,2.34496,0,691.84,2.34496,0.0432,47.1197,48.3608,15.7013,9.32851,42.1949,23.732,0.00792064,157464,0.107502206,0.88345114,0.115422846,1.2906004,25.077
1.3449,0.986817,0,20.2506,0,32.5645,33.3216,13.6386,2.6409,0,470.448,2.6409,0.0304,14.569,15.778,25.6342,66.8994,177.596,24.334,0.022632448,160000,0.191268797,0.80038966,0.213901245,0.90280586,13.74
1.45616,1.15482,0,19.6612,0,33.4187,33.3188,14.0964,2.62966,0,470.429,2.62966,0.0304,14.7664,15.8601,25.8259,67.4345,193.8,24.321,0.022807552,160000,0.190863331,0.817428677,0.213670883,0.920553437,13.151
1.34315,1.37658,0,13.3836,0,751.996,731.781,408.529,18.3009,0,1352.06,18.3009,0.064,101.288,131.627,137.081,125.155,209.137,208.747,0.031396896,161070,0.873373237,2.28607088,0.904770133,4.21006138,49.525
1.55618,1.17503,0,1.15744,0,13127.3,13968.8,0.837632,12.5758,0,242.01,12.5758,0.0173,9.51974,12.6681,0.683392,2.04934,2.57325,9.937,0.01498112,169422,0.013184544,0.294753652,0.028165664,27.40542452,8.373
1.52427,1.0578,0,0.632928,0,13126.9,13287.9,0.340992,11.5589,0,236.543,11.5589,0.0174,9.52103,12.088,0.672224,2.04944,2.07242,9.94,0.013595648,169422,0.013282752,0.287193624,0.0268784,26.71452644,8.338
1.49016,1.1868,0,4.62973,0,27.5192,28.3562,73.8335,4.24963,0,275.146,4.24963,0.016,14.3894,19.0034,56.9493,56.0938,41.2999,18.666,0.008430592,170998,0.368179519,0.4883955,0.376610111,0.62698376,7.484
1.51008,1.08977,0,1.72128,0,2501.8,2565.71,161.199,35.0351,0,240.369,35.0351,0.0149,9.87559,10.9869,2.12614,5.86042,6.10298,15.162,0.034327553,178866,0.025303297,0.32820999,0.05963085,5.59367537,6.789
1.3458,1.15212,0,5.14816,0,1056.77,1058.03,604.455,14.6289,0,1610.23,14.6289,0.0864,128.312,135.748,132.876,116.348,64.7812,49.969,0.019767263,179860,0.852285375,2.25557935,0.872052638,4.99461141,60.675
1.38132,1.20026,0,0.970304,0,14.785,15.2331,0.651264,0.387072,0,213.981,0.387072,0.015,8.05747,9.4296,0.570912,1.80346,1.9905,1.188,0.001656832,180895,0.003384832,0.239920934,0.005041664,0.271947674,7.259
1.45979,1.35505,0,29.6077,0,3356.05,3356.12,1575.27,54.1747,0,1771.01,54.1747,0.128,136.75,141.929,314.252,329.055,330.066,164.47,0.083606499,181343,2.405011542,3.24441628,2.488618041,11.61563868,65.798
1.36511,1.08959,0,17.2958,0,27.9011,27.5888,8.91802,3.21738,0,370.667,3.21738,0.0237,13.3468,14.2449,24.4861,25.0607,154.609,21.599,0.02095616,182730,0.192291101,0.63006942,0.213247261,0.71499052,11.002
1.64475,5.52003,0,137.77,0,10461,10507.6,86294.6,978.304,0,3147.08,978.304,0.1603,180.665,192.158,3322.05,2351.21,2721.34,2620.693,1.137382324,185639,56.3545648,15.516115,57.49194713,123.895389,87.779
1.44851,1.21921,0,1.79565,0,35.0295,35.1559,10.1642,1.12438,0,341.309,1.12438,0.0192,17.3152,19.7408,7.68608,4.92157,9.67987,6.795,0.004873216,189860,0.057826178,0.41575588,0.062699394,0.49902551,10.632
1.283,1.1581,0,11.5118,0,28.5236,29.0912,12.5164,4.01613,0,375.605,4.01613,0.0242,14.1028,17.2459,33.1153,38.1541,101.721,17.877,0.014343168,189924,0.281983966,0.60452915,0.296327134,0.69018828,11.616
1.39861,1.01619,0,2.3417,0,109.046,108.082,17.3507,3.10992,0,581.827,3.10992,0.042,36.0591,39.1347,19.9397,15.8872,7.71888,9.153,0.004980736,204316,0.221760375,0.7153126,0.226741111,0.95524292,19.148
1.42353,1.4331,0,1.56122,0,42.0916,42.5419,4.53018,1.44282,0,335.408,1.44282,0.0246,18.0156,19.4608,9.90118,10.2113,5.71702,4.494,0.003545088,204316,0.116166783,0.40709012,0.119711871,0.49925784,10.212
1.45996,1.11383,0,71.614,0,41.8417,41.1019,242.174,39.6165,0,446.933,39.6165,0.0246,13.1786,14.4574,391.199,758.977,847.768,125.014,0.120586205,206500,3.95434975,2.64002473,4.074935955,3.07637283,12.125
1.4709,1.07625,0,7.62909,0,73.0355,72.0117,51.1283,10.4571,0,624.054,10.4571,0.0352,36.3054,34.354,71.5868,101.655,80.9963,30.823,0.01972224,213360,0.561392008,0.99284059,0.581114248,1.20710228,18.43
1.36216,1.30966,0,156.061,0,978.468,978.579,8961.77,453.595,0,2522.98,453.595,0.0885,145.872,155.277,2016.6,1601.9,2255.61,2294.869,0.627253235,217918,46.17968291,11.44933865,46.80693614,22.97781165,70.112
1.792,1.30037,0,3.98058,0,1416.16,1416.3,90.3424,9.95226,0,1728.84,9.95226,0.0825,127.894,137.068,30.5327,18.6868,36.2055,21.091,0.014212096,220542,0.212046692,2.11302458,0.226258788,5.04975982,65.251
1.46927,1.23301,0,149.176,0,573.247,574.223,8278.68,835.469,0,2293.16,835.469,0.0936,96.8385,100.167,3231.21,2614.78,2896.17,2910.372,0.988039124,221119,70.12462475,14.98135247,71.11266388,25.39214747,46.306
1.39889,1.02888,0,1.01786,0,599.254,568.502,0.764928,1.32202,0,203.98,1.32202,0.0156,8.62297,9.56233,1.22022,2.89344,2.70934,3.125,0.002806784,226340,0.008408672,0.2361532,0.011215456,1.407014008,5.365
1.46771,1.08678,0,1.43126,0,693.479,703.109,0.76288,1.47658,0,204.157,1.47658,0.0158,8.64178,9.97902,0.75184,2.43754,2.70214,3.132,0.003058688,226340,0.008963552,0.23572147,0.01202224,1.63598019,6.103
7.01491,1.18012,0,7.06624,0,1366.61,1362.11,279.689,10.7868,0,1818,10.7868,0.0864,144.968,151.042,52.9608,33.3389,78.4117,74.757,0.017794048,227362,0.398492757,2.36690609,0.416286805,5.39316813,67.991
1.39686,1.1905,0,164.016,0,1959.37,1958.8,19143.9,983.665,0,2812.53,983.665,0.1212,137.433,143.392,3685.38,2910.42,3251.9,3254.091,1.16427771,240369,79.09215427,17.18712723,80.25643198,41.39687823,63.461
1.43939,1.17006,0,1.17219,0,35.1074,36.8651,4.18614,0.562208,0,339.018,0.562208,0.0242,28.4411,32.9987,2.19498,2.58653,2.7647,1.688,0.001794048,240547,0.021662048,0.412865778,0.023456096,0.490758816,10.079
1.4358,1.20733,0,20.6754,0,1024.18,972.83,470.947,25.3758,0,2128.87,25.3758,0.0985,169.763,173.145,230.327,226.923,236.682,214.646,0.046287872,245874,1.952717445,3.40843975,1.999005317,5.92244795,79.238
1.31248,1.18145,0,21.4698,0,24.8056,24.1126,2.02445,1.47866,0,466.698,1.47866,0.0204,16.9139,15.0111,9.49414,12.5246,233.466,33.138,0.024128511,256000,0.079031936,0.79138793,0.103160447,0.86527904,10.431
1.53456,1.2231,0,7.89846,0,113.726,113.442,9.37574,2.63987,0,860.538,2.63987,0.0489,54.859,56.3661,13.7408,8.43082,97.7674,34.659,0.010846208,259156,0.104402076,1.13154382,0.115248284,1.37862589,25.895
1.56169,1.05059,0,14.0204,0,226.929,235.136,127.951,13.3294,0,844.536,13.3294,0.0674,61.5358,64.4875,143.669,129.31,160.822,54.532,0.027204609,259789,1.175811396,1.47504676,1.203016005,2.09241256,28.945
1.44908,1.05911,0,1.65824,0,1183.81,1185.92,11.8569,9.37677,0,387.191,9.37677,0.0187,14.0353,15.664,6.55251,7.15814,9.33779,15.652,0.012046336,263743,0.09295584,0.46759849,0.105002176,2.8602204,8.604
1.62401,1.20399,0,190.267,0,9531.21,9532.97,89810.9,1276.86,0,4084.02,1276.86,0.1905,228.723,235.868,4570.57,3359.69,3746.69,3761.201,1.505758179,268096,91.02618541,21.26632069,92.53194359,131.6085277,108.842
1.52488,1.16349,0,1.29731,0,63.0529,62.9025,40.8463,3.71712,0,419.414,3.71712,0.0486,25.63,32.29,4.85651,4.55437,5.46304,3.746,0.00527872,321671,0.019404928,0.50254764,0.024683648,0.67436377,13.19
1.56314,4.0986,0,20.3643,0,68131,68041.9,246258,2659.29,0,593.564,2659.29,0.0901,31.1167,36.006,21.7539,279.264,233.136,42.805,2.490175537,321821,0.09038224,3.89971407,2.580557777,389.0102684,17.429
1.42429,1.30442,0,4.64557,0,12493.2,12493.9,1074.52,44.971,0,4149.28,44.971,0.2164,348.673,369.493,84.5661,36.7933,43.7524,44.21,0.049949696,343791,0.533979884,5.12761694,0.58392958,31.23885351,158.321
3.89688,1.21588,0,1.67808,0,3577.77,3575.77,6203.04,49.8647,0,420.559,49.8647,0.0537,20.9414,21.4937,6.93552,8.78682,6.71642,3.169,0.051501057,345241,0.008736224,0.54124897,0.060237281,13.94937175,14.762
1.49274,1.11146,0,1.56195,0,7806.88,8249.75,25.43,51.1867,0,516.376,51.1867,0.0237,24.4988,22.1031,2.41779,4.10054,7.86022,32.461,0.053108734,358172,0.04534224,0.66614061,0.098450974,16.80094926,13.21
1.85657,1.19511,0,17.061,0,25565.3,25631.6,4153.62,74.4755,0,5614.2,74.4755,0.2785,473.175,502.507,197.392,140.837,290.584,232.122,0.092071938,381689,1.044977983,7.5281752,1.137049921,62.9702317,216.427
1.49761,1.13933,0,1.45715,0,44.5451,43.4777,1.22982,1.29334,0,657.102,1.29334,0.0357,35.8095,37.873,3.14534,5.02576,6.0641,4.34,0.003166208,389874,0.02209424,0.75374042,0.025260448,0.84574353,15.212
1.45482,1.23163,0,1.45085,0,43.3853,43.9512,1.30048,1.72646,0,657.409,1.72646,0.036,36.3674,38.0059,3.11795,5.97411,6.06307,4.32,0.00272896,389874,0.022103424,0.75565683,0.024832384,0.84747112,15.02
1.27217,1.22938,0,1.72883,0,39.1036,39.9732,1.22778,1.28512,0,681.615,1.28512,0.0317,28.5639,26.9463,2.4703,4.45709,8.94358,5.256,0.004051968,392257,0.009067584,0.76225544,0.013119552,0.84557397,17.229
1.3542,1.10382,0,1.43626,0,25.7996,26.724,6.60582,0.807936,0,375.032,0.807936,0.0194,17.3562,18.3342,2.45542,5.45056,5.84499,3.132,0.002536448,399130,0.025115328,0.430934256,0.027651776,0.492307872,9.549
1.53617,0.978677,0,1.91299,0,4835.52,4848.7,100.414,49.3035,0,572.157,49.3035,0.0258,23.0933,23.1312,2.73232,4.8415,7.28986,30.324,0.05077504,411676,0.047064671,0.7153565,0.097839711,10.55120699,14.213
1.59601,1.23819,0,16.26,0,2494.93,2497.42,780.192,41.0542,0,3277.14,41.0542,0.1517,251.68,262.78,221.222,260.522,185.955,126.593,0.057877502,415863,2.788927627,4.629612747,2.846805129,10.45946895,121.583
1.68371,1.11093,0,1.23411,0,177.079,177.722,2.41766,2.18522,0,920.651,2.18522,0.0517,55.5374,51.7868,1.87171,5.26109,4.80448,3.097,0.002922496,440020,0.00377984,1.0480806,0.006702336,1.40871859,34.468
1.5411,1.19424,0,2.60294,0,357.363,344.029,7.14342,4.29261,0,1382.38,4.29261,0.1,103.947,105.405,6.2863,6.14422,24.237,11.667,0.007770112,445315,0.054438367,1.64725377,0.062208479,2.36268474,47.345
1.59695,1.19329,0,1.46,0,14672.9,15760.9,2616.22,49.0619,0,368.314,49.0619,0.0624,16.1282,21.7861,9.70589,7.32195,6.74819,23.997,0.050000896,466316,0.03428112,0.50586097,0.084282016,33.60640287,10.135
1.34585,1.23973,0,50.9808,0,752.731,753.305,300.636,26.8411,0,2962.71,26.8411,0.1325,232.392,237.469,266.675,217.655,640.108,551.023,0.083896286,503625,2.931874344,5.13779584,3.01577063,7.02228974,108.084
1.64011,4.62634,0,52.6327,0,755.174,756.215,300.695,26.3506,0,2958.04,26.3506,0.1321,232.827,267.32,268.835,217.185,642.385,551.005,0.084839424,503625,2.927982186,5.16666528,3.01282161,7.05773258,107.973
1.38815,1.10706,0,49.1102,0,769.271,752.714,300.482,26.2758,0,2948.07,26.2758,0.1321,233.047,234.681,266.626,213.577,641.682,550.992,0.080554977,503625,2.940523426,5.12134935,3.021078403,7.01920235,108.33
1.40647,1.2533,0,48.3307,0,749.162,749.501,300.75,25.9041,0,2963.64,25.9041,0.132,232.885,236.353,265.767,214.504,642.353,550.876,0.081931267,503625,2.95281276,5.13490931,3.034744027,7.00855711,107.921
1.356,1.24806,0,48.6718,0,749.936,753.519,301.608,26.2789,0,2962.85,26.2789,0.1323,232.436,235.569,267.914,213.813,640.046,550.986,0.083091454,503625,2.94130863,5.13268497,3.024400084,7.01269867,94.763
1.51491,1.26794,0,49.0859,0,752.575,752.577,300.82,26.3803,0,2957.74,26.3803,0.132,232.159,236.956,268.886,214.999,644.268,550.948,0.081530884,503625,2.956523013,5.13507236,3.038053897,7.01651056,94.557
1.22615,1.34394,0,15.3684,0,13701.3,13700.5,917.686,58.1222,0,5696.06,58.1222,0.2776,445.166,460.467,103.274,48.5135,173.807,138.202,0.07443866,503712,0.774394515,7.12667215,0.848833175,35.51964875,189.594
1.43559,1.20548,0,77.6339,0,764.153,762.736,213.566,15.3242,0,2946.06,15.3242,0.1322,233.579,236.558,160.789,108.97,1014.76,765.898,0.101159935,504855,1.63742775,5.48464049,1.738587685,7.31805359,99.313
1.48487,1.11319,0,76.0916,0,763.052,760.154,213.615,15.3108,0,2948.88,15.3108,0.1323,233.228,237.444,161.753,108.82,1022.46,765.877,0.098452477,504855,1.660774469,5.49654617,1.759226946,7.32476957,95.35
1.55236,0.957639,0,75.3108,0,763.74,761.31,213.938,15.3088,0,2944.98,15.3088,0.1322,234.061,241.277,160.747,108.769,1047.86,765.912,0.100598785,504855,1.653901728,5.52164506,1.754500513,7.35125266,95.223
1.70697,1.20506,0,81.1711,0,761.212,777.559,213.442,15.5208,0,2952.19,15.5208,0.1323,234.449,239.091,160.314,109.464,1021.23,765.848,0.102246399,504855,1.64334953,5.500749099,1.745595929,7.349653999,96.172
1.55959,1.10022,0,78.3288,0,761.42,785.098,213.883,15.3467,0,2947.03,15.3467,0.1324,232.895,241.32,160.808,106.172,1025.53,765.924,0.095767517,504855,1.641995627,5.49807013,1.737763144,7.35214663,100.843
1.48931,1.21317,0,76.5515,0,761.409,761.231,214.035,15.4655,0,2952.24,15.4655,0.1322,233.705,245.418,162.427,108.077,1020.44,765.876,0.10007859,504855,1.639967944,5.50644051,1.740046534,7.33513251,95.199
1.45391,1.2853,0,73.2466,0,759.12,763.772,214.025,15.0917,0,2951.32,15.0917,0.1324,232.813,238.148,162.145,108.799,424341,766.01,0.099307518,504855,1.65023854,428.8181616,1.749546058,430.6434169,95.966
1.45617,1.19901,0,76.2646,0,761.761,766.653,213.928,15.8925,0,2959.15,15.8925,0.1322,233.634,241.107,160.632,107.686,1021.87,765.985,0.097755135,504855,1.641206823,5.50882791,1.738961958,7.34332701,95.187
1.54834,1.1813,0,75.1702,0,761.52,761.7,214.261,15.703,0,2950.51,15.703,0.1324,233.409,236.111,160.798,106.455,1024.34,765.992,0.100994049,504855,1.632092194,5.49610558,1.733086243,7.32445978,101.606
1.39432,1.19079,0,2.04138,0,63.0003,62.9995,1.59846,1.78384,0,847.918,1.78384,0.0388,45.9226,41.4826,2.41786,5.74445,6.94582,5.099,0.00313856,525825,0.007487008,0.96008261,0.010625568,1.09150609,19.248
1.29395,1.23541,0,2.55069,0,4567.58,4566.77,64.768,21.7262,0,3619.63,21.7262,0.3274,351.03,373.811,16.8467,13.0001,17.0097,15.455,0.024207359,589446,0.114868769,4.43142121,0.139076128,13.6548161,116.058
1.61137,1.33552,0,26.7678,0,2504.3,2503.56,498.608,23.4701,0,4624.4,23.4701,0.2225,378.856,388.222,204.47,137.67,280.039,157.424,0.050668545,638802,2.173726117,6.19730296,2.224394662,11.75400886,160.517
1.51995,1.29723,0,3.91594,0,238990,238931,1126.06,1999.49,0,1413.3,1999.49,0.0584,79.0277,77.1415,10.4344,10.8552,30.1538,113.601,2.013618164,643994,0.207314724,3.73700889,2.220932888,484.7874748,35.397
1.58221,1.373,0,2.48432,0,149329,149764,901.656,1692.71,0,1310.17,1692.71,0.0543,65.7471,70.7774,6.32115,10.4809,15.4501,113.087,1.702244263,643994,0.167620035,3.28761513,1.869864298,304.9774655,32.103
1.47597,1.02121,0,24.8412,0,834.974,836.267,231.127,60.6341,0,1326.6,60.6341,0.0721,89.8762,88.8853,35.3398,32.1065,243.742,44.382,0.092123169,659033,0.319103253,1.92459321,0.411226422,3.91243651,39.256
1.52348,1.08553,0,1.8593,0,55.322,55.6568,19.4918,2.50778,0,526.228,2.50778,0.0479,41.3057,38.7417,4.58656,7.08954,9.81709,6.709,0.005192704,682712,0.031821408,0.63953045,0.037014112,0.77436813,14.013
1.63308,5.59836,0,33.3926,0,216063,216685,959801,5275.06,0,941.586,5275.06,0.1871,56.0192,50.2053,46.3762,660.122,346.934,72.284,5.008851074,682862,0.138204639,7.45138281,5.147055713,1405.308835,21.743
1.50712,1.30124,0,56.3301,0,62.8295,64.0077,7.35027,4.87629,0,1220.24,4.87629,0.0471,67.5934,66.4624,31.386,32.0968,662.76,202.996,0.063581184,715176,0.364097469,2.29568943,0.427678653,2.49108329,24.62
1.41643,1.22809,0,1904.56,0,84.7762,84.0873,4517.15,1963.37,0,4657.43,1963.37,0.0488,82.8243,86.9403,16299.5,21286.4,23323.9,6587.828,3.938299805,726713,159.2451913,74.29104976,163.1834911,82.84499326,31.965
1.59777,1.25632,0,30.5973,0,7767.49,7705.78,431.745,44.245,0,8683.49,44.245,0.3947,737.089,764.3,133.489,82.449,383.43,236.939,0.074740707,914898,1.445130486,11.06847022,1.519871193,27.04832752,288.03
1.47067,0.970461,0,2452.56,0,52.8041,54.2575,3177.25,2426.84,0,5444.77,2426.84,0.0475,73.0797,67.4835,10503,26965.7,29048.8,8463.797,4.934502441,917825,201.6126968,82.99637179,206.5471993,91.16008339,23.367
1.50897,1.37791,0,47.8472,0,3522.27,3504.56,500.659,30.3882,0,6643.61,30.3882,0.3333,544.651,558.443,234.41,153.512,552.259,239.05,0.086920189,923136,3.17470505,8.959097631,3.261625239,16.56482203,215.993
1.50751,4.11293,0,74.4291,0,40646.4,41450.5,2049.24,117.384,0,11875.2,117.384,0.5574,929.17,975.732,275.729,130.228,945.325,560.61,0.19700119,943695,2.846482652,15.81282228,3.043483842,100.1507754,402.094
1.56985,1.20302,0,22.6375,0,5924.19,5923.49,670.168,65.879,0,7736.48,65.879,0.334,581.103,602.874,207.134,231.383,257.689,203.447,0.086094818,952203,4.1902483,9.89194344,4.276343118,22.49830794,254.442
1.57968,1.11544,0,124.017,0,12344.9,12709.6,417.672,59.7504,0,11032.8,59.7504,0.4982,980.936,1104.97,122.165,65.7511,6812.8,544.24,0.194442215,986703,1.333130649,20.72668357,1.527572864,46.38262297,387.383
1.45371,1.23615,0,192.762,0,56.8424,56.706,16.1843,9.0071,0,1452.75,9.0071,0.0513,81.0629,79.0488,89.3873,170.567,2393.81,836.297,0.216304611,999999,1.27607195,5.11467652,1.492376561,5.44617832,25.572
